ML_USE,GCS_FILE_PATH,LABEL
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/5f807d2d-f7bc-4c9d-b8bc-74549ddfd47c___FREC_Pwd.M 0582.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/17a06d03-8a7b-48a8-aaf9-3300741c65de___RS_Early.B 7625.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/64531481-3721-4073-879e-d1db62204a2f___RS_HL 1932.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/d50dde4d-fe2f-4e8c-b336-69be71e34ce8___RS_Early.B 6905.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/7a567828-29c4-47e9-8503-66cf4d211f68___FREC_Pwd.M 0352.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/ae11d51c-80f9-45bf-9cff-5bc6843b6404___FREC_Pwd.M 4560.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/714e3e69-0d2e-44d1-973f-dcf8c578ce4d___RS_HL 1765.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/ae9e4c46-171c-460c-a37f-ddf13c260411___RS_LB 4961.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/517bc4a7-6519-4325-8b48-06884b110af7___JR_HL 9571.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/93701beb-c734-41ea-a5ef-9e5ca4728dfc___RS_Early.B 6885.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/39d6a038-a6f1-4bff-934c-dabb4496e691___JR_HL 4008.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/de0510ce-5cd9-4d7e-bb47-8243fe056e3f___JR_HL 4096.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/fdc691b0-2b15-4cb6-8f5d-c4e5654389e0___RS_Early.B 7935.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/6014d664-cf2e-4d0d-98c9-221789b4a3b9___FREC_Pwd.M 0312.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/5ae4a221-ce07-4cd5-92fa-e486a14c577f___FREC_Pwd.M 0466.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/2b78f984-c7b8-45ad-a96b-d790de14b369___RS_L.Scorch 0797.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/e9642678-b019-4ac2-a960-66fcccb2ccaa___RS_LB 2948.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/e479463e-ecf2-4b9d-bac1-4dd698b13b81___RS_L.Scorch 1348.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___healthy/1b434c52-7be4-40c4-90d5-13220f1a3eba___RS_HL 5418.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/8ff7a1e6-f68f-4f06-a84c-f83e9ba12af7___RS_L.Scorch 1607.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/4f7ef1ad-0f24-41a9-9d62-6bf1c406c980___RS_L.Scorch 1070.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/1d298911-900e-41ff-8595-b49b95a29436___RS_L.Scorch 1127.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3d117de7-fbd0-44c1-82cd-bef5f1063802___RS_L.Scorch 1102.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/57462a7c-a8f4-4b99-b312-a8b6e6a0e6f0___RS_LB 5330.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/bb0f65f7-37b4-4c6a-a4be-18a91d2cae16___FREC_Pwd.M 5024.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/107827b3-faa5-457c-97fd-3e34d2657f6b___RS_Early.B 7162.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/a45656fb-2251-4748-be24-527e4fb37c6f___RS_L.Scorch 0927.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/d9303294-b0d9-4066-85d1-4ef58977b78e___RS_Early.B 7337.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___healthy/61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/fc3797d0-32dc-4871-ab1f-d6def737a0a5___JR_HL 4199.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/40f6e95a-837c-4d31-a1b4-14351c25bd25___FREC_Pwd.M 4621.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/38aa30f4-14d5-446f-80c3-ec60ce67ccc3___RS_Early.B 6789.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/4aa8cc68-a343-45b7-8ef7-c7a15c050076___RS_L.Scorch 1189.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/c8a008b3-a81d-410c-97aa-94e92118e572___RS_Early.B 7616.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/27c2aaa4-de4b-4fb1-ba8d-14d4b24b2afa___RS_HL 4665.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/bfe9051f-57f9-418c-880d-6b6aee0130c0___RS_L.Scorch 1585.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B 7068.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/a76ebe42-b9c1-4848-8b89-b62ef6e1a91c___FREC_Pwd.M 5115.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/3ebc2af4-fe74-4918-b46f-09ec268884ef___RS_Early.B 7856.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/d9a1cd5f-e2f2-49f7-b5f1-22cf02eb5ba4___RS_Early.B 8891.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/ffba4782-60e5-4757-9b77-32b08b670e0f___JR_HL 9601.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/0138e78b-9802-43b5-b40e-84c38160418c___RS_L.Scorch 1289.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/b1811d59-98ff-43ef-a618-ad91d3bbaeed___JR_HL 9518.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/41045bd3-e1b9-4f12-ae37-bc02ce949ea9___RS_L.Scorch 0173.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___healthy/4ae82355-6885-40e7-9807-dabe46ed3441___RS_HL 5410.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/835e6cde-b1e2-48e6-b616-e0a4ca05b127___RS_Early.B 7143.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/c0e1bf8b-8b3d-4e00-bbd7-dc134dd9ca42___RS_LB 3234.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/49d4fbb9-749c-4477-af9d-f347ad55d276___RS_L.Scorch 1118.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/7a84da2c-6c10-483f-9994-69aeedc21a57___RS_Early.B 7534.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/2e013069-b7c5-4fa1-a425-4a8ec53f6e07___FREC_Pwd.M 4886.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/40dce93a-7697-4c0d-b37d-e3147c7ece78___JR_HL 9464.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/a386a7c2-9a92-4dd3-bffc-713d3a545b1f___RS_HL 1848.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/77e2a857-e169-42f4-9886-708024781837___RS_LB 4705.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/2a7259ce-5903-4357-9341-c6455c66cc85___JR_HL 9617.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/4b03e1ad-335c-41d7-bff8-ee91ee97a164___RS_L.Scorch 1275.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/b6b937ed-f629-4136-8d5a-38b734f7f662___RS_LB 4595.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/09a30eff-d386-456d-a6ce-ead7c0d6235b___RS_LB 5068.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/0861080e-6bef-4f10-81d9-7d51cda6b243___RS_HL 1938.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/d60041fc-99d3-40ad-adaa-ab4e966d583e___RS_L.Scorch 1133.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___healthy/69d26083-0e91-49a8-990b-1256dce1fdda___RS_HL 1725.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/b2e6d502-8a02-4493-ae91-34bad50b6040___RS_Early.B 7537.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/9c9af338-d0e6-4fe2-b403-c9706a6aff9b___RS_L.Scorch 0122.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___healthy/fd929b1c-3f0d-4d0e-96f2-2f99bcb186d9___RS_HL 4728.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/bc109929-69b5-4b84-9b45-b127ea8c3ca5___JR_HL 4014.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/fd59ab68-681f-4aca-ae95-6f73bf8caad7___RS_Early.B 7118.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/b7712e86-f508-4485-8a42-5dd447f3b510___RS_Early.B 7103.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/2fbe071f-efd0-4a93-97b5-38160dafa0c5___RS_HL 2146.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/296adf3c-b653-413d-b092-7c68e064a758___RS_L.Scorch 0148.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/b18fa216-909e-4c91-b8ef-37bea97d45a0___FREC_Pwd.M 0273.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/0a1319ef-0cbb-4fcc-8126-9c18813f3bac___JR_HL 4012.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/15ad69af-6eeb-4c2e-a917-7e0797e5b947___JR_HL 9611.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/5b12fde1-fe3a-49fe-8430-479775018322___RS_LB 3071.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/d063f825-aa36-4cfd-a227-4c3f30760aa2___RS_Early.B 8307.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5374828c-87b2-4ef9-a492-9a786092169d___RS_L.Scorch 9938.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/a90c7766-8136-4a31-b5b3-c20ef2927196___FREC_Pwd.M 4977.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/78ca2c95-f7b7-43b8-a91f-9ca12ac814e8___RS_Early.B 7137.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/60c15b34-a1a5-440e-85f7-c83d848d41f9___FREC_Pwd.M 4770.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/aca02f14-5945-4687-9f08-7575f061e4b0___RS_HL 4876.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B 7106.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/9f807512-4c4c-46f9-a9d1-66f398f29bfb___RS_HL 1873.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/1e1fde7a-c535-49fd-9670-629f7fb9cb3d___RS_LB 3949.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/c46dfc73-a21b-4542-a4a1-18c15792d700___FREC_Pwd.M 4996.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/390d859c-fe74-44e5-81b8-14f9fa3fcc55___RS_L.Scorch 0013.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/2590bd2f-bef8-4dea-9835-d0740aef6778___FREC_Pwd.M 4514.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Late_blight/6d31cafb-4cf9-455b-ac89-487444b650f7___RS_LB 4236.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/048daa26-d38c-477a-96b8-018b3d4ba386___JR_HL 9767.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5867b5d9-82bb-4e7f-aeb6-605ce7740708___RS_L.Scorch 0934.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/bf6ce80d-ca31-4d72-b56a-dbd6e6f2847a___RS_LB 4022.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/f5ec7cce-c3cc-4b4a-b716-d70175b1dcd2___RS_Early.B 7520.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/4c953897-2924-49cc-a504-e4249b012d18___RS_HL 4869.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/432f1b02-9493-4cf1-8ef7-a40f817e43ff___RS_Early.B 8497.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/0c3c9e71-d339-4201-a32a-7a28f0556258___RS_L.Scorch 0930.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/c76aba29-28a3-43d4-949f-ea8b75f9c8f3___RS_L.Scorch 0087.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/6bca5c10-8985-404c-96c3-3f77c2a77d10___RS_Early.B 7527.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/3e259f31-d7a8-4999-b0e6-12c74e98687a___FREC_Pwd.M 4791.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/46dc77f0-be88-4887-b1f7-82adff9aaa39___RS_Early.B 7750.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/dd9c3ad3-aa94-4d00-88c8-8e4618e8832e___RS_Early.B 7633.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___healthy/71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947.JPG,Potato___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/eb6f5271-4fbb-4343-91f8-a9f530970909___JR_HL 4066.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/a34c4018-c690-4e5f-8e3a-385be622f9d4___RS_L.Scorch 1060.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/253d61ac-85fd-4749-b071-3327f6d9384f___RS_L.Scorch 0082.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/440adc9e-3f21-4373-ab9a-ed003c3588f3___RS_LB 4152.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/7c0ff85c-0a94-4ba3-9abf-010ba81a4780___RS_LB 4003.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___Late_blight/d4486c3c-6d93-4d08-a3f5-7f4ae1f7ef3b___RS_LB 2829.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/50a406be-c648-44a6-9021-98d6359f7aec___JR_HL 4134.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/c53ec206-bcef-449d-82cd-200655642dc9___RS_L.Scorch 0844.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/61bd19e2-80b5-4370-a497-2d25a15a7ac7___FREC_Pwd.M 0577.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B 6685.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/4d7a3636-670f-47cc-b40b-c88b7783f60f___RS_L.Scorch 1383.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/580e8c49-3b1c-46d2-b3f4-68f0b3de0d77___RS_LB 4063.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/58a35a59-b63b-446e-a405-8e2e50f28b14___JR_HL 3930.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/51f13c93-c8b6-4542-a81b-cb1a2e83f179___RS_Early.B 7684.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Potato___Early_blight/048d18ae-98b1-484d-97da-5a0e69b9ebc1___RS_Early.B 6845.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/146525c6-e0e4-4296-b0cc-f08f41bd10b8___JR_HL 9864.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/01e591c9-e3e7-4edc-8211-13081f4d5e7a___RS_HL 1979.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Early_blight/93c3dfcc-de7c-4ae9-9d18-4042f53e3d1f___RS_Early.B 7872.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/247833b5-b655-418d-80c8-72fa4889dc5b___RS_L.Scorch 9978.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/683ff209-2360-44c5-bc28-7ae288869562___FREC_Pwd.M 4740.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/fcdf9151-87bd-49bb-9069-06ebe74fb109___JR_HL 4051.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/3b9454d1-8c70-4bca-ba30-60689208c217___RS_L.Scorch 1245.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/437415ee-ae8f-4671-bd7c-becdcb15fb03___FREC_Pwd.M 5107.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/97178ff7-cfbe-4436-af6d-b7a2c693f895___RS_L.Scorch 0047.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/ab00a995-2310-4b84-b0e6-a111a6e22cca___FREC_Pwd.M 4701.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/9c85bae1-cccc-458b-864e-7b3692b665a5___FREC_Pwd.M 0291.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/1d191615-46d9-4aa2-92c8-781e01bfb5f5___JR_HL 3936.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/5f583d1a-3504-4bf0-a3df-7cbc73faac19___RS_L.Scorch 1423.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/11134918-12d8-465d-a7a3-20f0b3966979___FREC_Pwd.M 4957.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Potato___Early_blight/54260e42-8e3f-44c2-b252-c784391ce639___RS_Early.B 7508.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/50e00976-7b86-4fe4-b413-dc7f6d82694f___JR_HL 3953.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/7b38a18a-65a4-4162-b48a-658b846be5a2___RS_LB 2733.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/cbfe1c0b-9d3b-484b-9f7d-9639a938790b___FREC_Pwd.M 0322.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/17a1b5f6-cd54-4c25-b9b5-23e098ac16d0___FREC_Pwd.M 0542.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___healthy/e5c27a76-cadf-4595-927f-c9a097a06587___RS_HL 1950.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/7220e643-be85-4361-8c34-f647ebed5dd8___RS_LB 3027.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/945405b7-e207-4cb2-a618-ac8a78c67c9f___JR_HL 9653.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/b41e624c-f0f2-480e-921a-126300ae4d35___RS_L.Scorch 0098.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Early_blight/87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B 8848.JPG,Potato___Early_blight
training,gs://grupo03-ml00/data/Strawberry___healthy/26fb9410-2d79-482d-bff7-a6210dda4c07___RS_HL 1746.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/34689f90-5a67-4241-a9ef-631279bde67a___FREC_Pwd.M 4543.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/a522c9a1-15de-415b-8d7e-13568ee4d9e3___RS_L.Scorch 0964.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/99064106-3789-4de4-b109-ebc83a20d94b___RS_LB 2757.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___Powdery_mildew/d38df747-e4a6-4243-b35d-1095e30e9274___FREC_Pwd.M 4553.JPG,Cherry_(including_sour)___Powdery_mildew
training,gs://grupo03-ml00/data/Strawberry___Leaf_scorch/63b0535e-f6c3-4d0e-805f-1d06419e66a7___RS_L.Scorch 1548.JPG,Strawberry___Leaf_scorch
training,gs://grupo03-ml00/data/Potato___Late_blight/42cd0719-199a-40a8-aaa0-228bb80e1832___RS_LB 4440.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Cherry_(including_sour)___healthy/dbe15479-6802-4e83-850a-fff7900e0e3d___JR_HL 9854.JPG,Cherry_(including_sour)___healthy
training,gs://grupo03-ml00/data/Strawberry___healthy/37240ad5-3437-49e3-85e0-aec8750e2c39___RS_HL 2064.JPG,Strawberry___healthy
training,gs://grupo03-ml00/data/Potato___Late_blight/430b0d0d-c0aa-4e5b-9826-34251466f735___RS_LB 4718.JPG,Potato___Late_blight
training,gs://grupo03-ml00/data/Potato___healthy/b8b7b98a-eb1a-4213-9b0b-aeef4df427e8___RS_HL 1858.JPG,Potato___healthy
